text;retweet_count;favorited;truncated;id_str;in_reply_to_screen_name;source;retweeted;created_at;in_reply_to_status_id_str;in_reply_to_user_id_str;lang;listed_count;verified;location;user_id_str;description;geo_enabled;user_created_at;statuses_count;followers_count;favourites_count;protected;user_url;name;time_zone;user_lang;utc_offset;friends_count;screen_name;country_code;country;place_type;full_name;place_name;place_id;place_lat;place_lon;lat;lon;expanded_url;url
"#RosarioSangra Eduardo Trasante en #ElPuente: ""Cuando el pueblo habla y grita, llama la atención d los medios y de los que toman decisiones""";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:26:26 +0000 2016;NA;NA;es;30;FALSO;Rosario, Argentina;1204401506;Twitter oficial de Radio Mitre Rosario FM 96.5 | http://facebook.com/MitreRosario;VERDADERO;Thu Feb 21 12:08:10 +0000 2013;12443;2414;86;FALSO;http://player.cienradios.com/Mitre_Rosario;Radio Mitre Rosario;Brasilia;es;-10800;208;MitreRosario;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;NA;NA
"RT @RDTarde: #RosarioSangra Eduardo Trasante: ""Caminamos por la paz, porque entendemos que la violencia no se cambia con violencia"".";11;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:26:34 +0000 2016;NA;NA;es;13;FALSO;NA;7,30E+17;Militante de Ciudad Futura;FALSO;Tue May 10 01:57:29 +0000 2016;12216;284;9818;FALSO;NA;Nancy Grimberg;Buenos Aires;es;-10800;1273;nancygrimberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;20;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:26:54 +0000 2016;NA;NA;es;1;FALSO;NA;7,69E+17;Música Artistas internacionales;FALSO;Thu Aug 25 12:18:27 +0000 2016;99;7;26;FALSO;NA;VegasMarisa;NA;es;NA;35;vegas_marisa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
"#RosarioSangra Eduardo Trasante en #ElPuente: ""Vamos a perseguir los resultados y la respuesta. No podemos dormirnos en los laureles""";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:27:28 +0000 2016;NA;NA;es;30;FALSO;Rosario, Argentina;1204401506;Twitter oficial de Radio Mitre Rosario FM 96.5 | http://facebook.com/MitreRosario;VERDADERO;Thu Feb 21 12:08:10 +0000 2013;12444;2414;86;FALSO;http://player.cienradios.com/Mitre_Rosario;Radio Mitre Rosario;Brasilia;es;-10800;208;MitreRosario;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;36;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:28:20 +0000 2016;NA;NA;es;2;FALSO;NA;822004766;"•ROSARIO CENTRAL ?
•18 
•Comedias Musicales ?
•instagram: _micaagonzalez 
•snap: miica-gonzalez";VERDADERO;Thu Sep 13 18:48:18 +0000 2012;23037;776;7974;FALSO;NA;Mica;Buenos Aires;es;-10800;572;GonzalezMiica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @RDTarde: #RosarioSangra Eduardo Trasante: ""Caminamos por la paz, porque entendemos que la violencia no se cambia con violencia"".";12;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:28:29 +0000 2016;NA;NA;es;14;FALSO;NA;7,09E+17;NA;VERDADERO;Sat Mar 12 16:25:26 +0000 2016;13135;106;11428;FALSO;NA;Marcelo Pezzino;NA;es;NA;107;Marcecabe67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"#RosarioSangra Eduardo Trasante en #ElPuente: ""Somos gente apolítica que busca un reclamo justo""";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:28:53 +0000 2016;NA;NA;es;30;FALSO;Rosario, Argentina;1204401506;Twitter oficial de Radio Mitre Rosario FM 96.5 | http://facebook.com/MitreRosario;VERDADERO;Thu Feb 21 12:08:10 +0000 2013;12445;2414;86;FALSO;http://player.cienradios.com/Mitre_Rosario;Radio Mitre Rosario;Brasilia;es;-10800;208;MitreRosario;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;NA;NA
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;30;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:30:17 +0000 2016;NA;NA;es;4;FALSO;NA;4862234345;#FútbolConCancha por Continental Rosario 100.1 y #FutbolSinTrampa por Canal 5!;FALSO;Sat Jan 30 01:29:01 +0000 2016;3502;55;735;FALSO;NA;Florencia;NA;es;NA;359;FlorSBazzana;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra , nadie nos defiende, nadie se ocupa. Tierra de nadie. Queremos una gobernadora como @maru__vidal https://t.co/cYfyhl8lGb;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:30:21 +0000 2016;NA;NA;es;0;FALSO;Argentina;369677553;Amo la República y aquellos que la defienden.;FALSO;Wed Sep 07 19:15:26 +0000 2011;1955;76;718;FALSO;NA;Clau Dia ?;Central Time (US & Canada);es;-18000;207;ClodetPe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://www.facebook.com/jorge.rattarolupis/videos/10211082016715114/;https://t.co/cYfyhl8lGb
"RT @LucianoJara88: #RosarioSangra el socialismo es complice y no quiere hacer cambios..
Este jueves todos a la marcha!!
https://t.co/IWLKJ7…";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";FALSO;Thu Sep 08 18:30:25 +0000 2016;NA;NA;es;6;FALSO;Córdoba;801660673;Obsesivo de toda obsesión.;VERDADERO;Tue Sep 04 02:29:52 +0000 2012;14716;283;13845;FALSO;NA;Sixto Reyes;NA;es;NA;453;SixtoMardoqueo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://www.lanacion.com.ar/1935732;https://t.co/IWLKJ7nOpV
RT @pablorprocopio: #RosarioSangra La marcha de hoy tiene que ser más contundente. Todos a Tribunales, a las 19.30, por seguridad y justici…;13;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:30:42 +0000 2016;NA;NA;es;14;FALSO;NA;7,09E+17;NA;VERDADERO;Sat Mar 12 16:25:26 +0000 2016;13146;106;11437;FALSO;NA;Marcelo Pezzino;NA;es;NA;107;Marcecabe67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @MitreRosario: #RosarioSangra Eduardo Trasante en #ElPuente: ""Vamos a perseguir los resultados y la respuesta. No podemos dormirnos en l…";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:37:42 +0000 2016;NA;NA;es;15;FALSO;Rosario;3922251563;NA;VERDADERO;Sat Oct 10 22:34:24 +0000 2015;35805;673;4936;FALSO;NA;JorgeSanchez-£€aK$;NA;es;NA;1213;JorgeSa67223135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;31;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:38:17 +0000 2016;NA;NA;es;2;FALSO;Buenos Aires, Argentina;3344052916;Productora Teatral / @CircoHnosSuarez/ #Piezaplastica / Instagram: @maaariavelez;FALSO;Wed Jun 24 13:10:30 +0000 2015;663;206;1174;FALSO;NA;Maria Velez;Pacific Time (US & Canada);es;-25200;210;maaariavelez;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @GilbertoelGil7: #RosarioSangra Mañana 08-09-2016 desde las 19.30
Desde Tribunales ! Balcarce y Montevideo
#Rosario https://t.co/LNWPB9o…";46;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:39:06 +0000 2016;NA;NA;es;0;FALSO;NA;2562403673;NA;FALSO;Sat May 24 19:28:50 +0000 2014;145;32;131;FALSO;NA;Mirtabeatriz;NA;es;NA;243;Mirtabe69585999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @lacapital: #RosarioMarcha #Seguridad ""Esperamos que que vaya más gente que a la anterior"" https://t.co/msWnJbIKh7 https://t.co/lIuC73Lc…";18;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:44:11 +0000 2016;NA;NA;es;20;FALSO;Rosario.;417917347;Abrí TW p seguir a Soledad x eso le dedico mi foto.Fuí sumando gente q me intereresa.Orgullosa mamá,esposa,voluntaria d Grávida,hincha dl CAI,amiga,hija,hermana;VERDADERO;Mon Nov 21 14:33:42 +0000 2011;43296;652;13448;FALSO;NA;#20AñosDeSoledad;Buenos Aires;es;-10800;177;Eliza_deRosario;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2cg1VOA;https://t.co/msWnJbIKh7
"RT @lacapital: ""La marcha debe servir para derrumbar muros y lograr una convivencia en paz"" https://t.co/oKiViiSCwE #RosarioMarcha https://…";9;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 18:44:43 +0000 2016;NA;NA;es;20;FALSO;Rosario.;417917347;Abrí TW p seguir a Soledad x eso le dedico mi foto.Fuí sumando gente q me intereresa.Orgullosa mamá,esposa,voluntaria d Grávida,hincha dl CAI,amiga,hija,hermana;VERDADERO;Mon Nov 21 14:33:42 +0000 2011;43297;652;13448;FALSO;NA;#20AñosDeSoledad;Buenos Aires;es;-10800;177;Eliza_deRosario;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2cnK495;https://t.co/oKiViiSCwE
"RT @RCentraI: #RosarioSangra HOY a las 19.30 frente a Tribunales por calle Balcarce, para terminar en la Plaza San Martín. 
Basta de insegu…";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";FALSO;Thu Sep 08 18:44:58 +0000 2016;NA;NA;es;0;FALSO;NA;273577604;NA;FALSO;Mon Mar 28 19:19:54 +0000 2011;208;22;36;FALSO;NA;elio vargas;NA;es;NA;285;eliodamian;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @FlaviusOk: #HoyRosarioSangra #RosarioMarcha @ComunidadMitre @rosariodesp @RosarioMeMata @viarosario @CeSanz1
@LuisBeld https://t.co/1pI…";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:47:00 +0000 2016;NA;NA;und;0;FALSO;Rosario, Argentina;7,66E+17;"#RosarioDespierta 
Desde esta humilde cuenta queremos defender los derechos de los Rosarinos. 
Basta de violencia. 
Basta de muertes. 
Queremos vivir.";FALSO;Thu Aug 18 04:30:05 +0000 2016;70;42;44;FALSO;https://www.youtube.com/channel/UCSjwUBxJEgAeTPlsYPaPAjg;Rosario Despierta;NA;es;NA;88;rosariodesp;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @pablorprocopio: #RosarioSangra La marcha de hoy tiene que ser más contundente. Todos a Tribunales, a las 19.30, por seguridad y justici…;14;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:47:23 +0000 2016;NA;NA;es;4;FALSO;Rosario, Santa Fe, Argentina;269605034;Cordobés de ley. Periodista. Catador de bondiola y alfajores. Rugby en el tiempo que puedo. Termina en gui, pero decilo como más te guste;FALSO;Mon Mar 21 03:25:16 +0000 2011;3871;264;1445;FALSO;NA;Tomás Barrandeguy;Buenos Aires;es;-10800;296;tomibarra;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;37;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:49:11 +0000 2016;NA;NA;es;5;FALSO;Argentina;4098100996;NA;FALSO;Mon Nov 02 15:14:17 +0000 2015;9386;155;10295;FALSO;NA;#VamoCentralYelchivo;NA;es;NA;663;Guiller36691995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;38;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 18:51:13 +0000 2016;NA;NA;es;3;FALSO;Barrio Rucci, Rosario;3076327425;"Hincha de Central, Argentino, Rosarino y Peronista.
Los Canallas Unidos haremos historia.
Malvinas Argentinas hoy y siempre.";VERDADERO;Sat Mar 07 02:54:09 +0000 2015;17493;346;130;FALSO;https://www.facebook.com/lucho.central.12;Fernández;Santiago;es;-10800;320;LFernandez1889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @RDTarde: #RosarioSangra Eduardo Trasante: ""Caminamos por la paz, porque entendemos que la violencia no se cambia con violencia"".";13;FALSO;FALSO;7,74E+17;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";FALSO;Thu Sep 08 19:04:09 +0000 2016;NA;NA;es;2;FALSO;Avellaneda , Argentina;7,36E+17;¿Por qué hoy es negro el cielo?¿Por qué no quiero ser normal?¿Por qué sufre la gente?¿Por qué el dinero vale?¿Por qué se están peleando?;FALSO;Fri May 27 21:28:40 +0000 2016;427;42;920;FALSO;NA;Matías;NA;es;NA;94;mat_ezln;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;40;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 19:07:29 +0000 2016;NA;NA;es;0;FALSO;NA;7,69E+17;NA;FALSO;Thu Aug 25 21:50:42 +0000 2016;161;7;5;FALSO;NA;Daniel Mansilla;NA;es;NA;36;DanielM37399187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
En esta ciudad no podés vivir si sos honesto. Está tomada por los Narcos. ESTAMOS MUERTOS EN VIDA, siempre con temor https://t.co/5vcBi3bKfo;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:10:14 +0000 2016;NA;NA;es;6;FALSO;Rosario-Santa Fe-Argentina;51950830;Teacher of English Profesora de Inglés y Español como Lengua Extranjera;VERDADERO;Mon Jun 29 04:01:40 +0000 2009;868;682;65;FALSO;NA;Silvia Sobreviviente;Buenos Aires;en;-10800;2070;silstorm;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/Cris_Ick/status/773863957006254080;https://t.co/5vcBi3bKfo
RT @341Radio: HOY #RosarioSangra #RosarioMarcha Cobertura especial de @341Radio en @laochoam830 https://t.co/A3smPcVIoh;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:10:31 +0000 2016;NA;NA;es;0;FALSO;NA;7,54E+17;NA;FALSO;Fri Jul 15 21:02:43 +0000 2016;19;4;4;FALSO;NA;elnubel;NA;es;NA;124;elisaknuebel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @GilbertoelGil7: #RosarioSangra Hoy desde las 19.30
Tribunales  
Un Grito ante el Silencio de Jueces y Autoridades.
#Rosario https://t.c…";14;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:10:55 +0000 2016;NA;NA;es;0;FALSO;NA;7,54E+17;NA;FALSO;Fri Jul 15 21:02:43 +0000 2016;20;4;4;FALSO;NA;elnubel;NA;es;NA;124;elisaknuebel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @viarosario: #Sociedad #RosarioSangra La ciudad vuelve a marchar en reclamo de seguridad.
https://t.co/kZnqiv77nm https://t.co/8bb961Ho8g";5;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:11:02 +0000 2016;NA;NA;es;0;FALSO;NA;7,54E+17;NA;FALSO;Fri Jul 15 21:02:43 +0000 2016;21;4;4;FALSO;NA;elnubel;NA;es;NA;124;elisaknuebel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2cn78F4;https://t.co/kZnqiv77nm
"RT @GilbertoelGil7: #RosarioSangra Mañana 08-09-2016 desde las 19.30
Desde Tribunales ! Balcarce y Montevideo
#Rosario https://t.co/LNWPB9o…";47;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:11:11 +0000 2016;NA;NA;es;0;FALSO;NA;7,54E+17;NA;FALSO;Fri Jul 15 21:02:43 +0000 2016;22;4;4;FALSO;NA;elnubel;NA;es;NA;124;elisaknuebel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @negrorperagallo: Increíble pero real... #RosarioSangra #SantaFeSangra https://t.co/s1jIkKxUDG;5;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:11:36 +0000 2016;NA;NA;es;0;FALSO;NA;7,54E+17;NA;FALSO;Fri Jul 15 21:02:43 +0000 2016;23;4;4;FALSO;NA;elnubel;NA;es;NA;124;elisaknuebel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
We live in a city taken over by NARCOS. Citizens: The Living Dead. And the govt couldn't care less @MuniRosario https://t.co/XhK0KLeXf9;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:11:58 +0000 2016;NA;NA;en;6;FALSO;Rosario-Santa Fe-Argentina;51950830;Teacher of English Profesora de Inglés y Español como Lengua Extranjera;VERDADERO;Mon Jun 29 04:01:40 +0000 2009;869;682;66;FALSO;NA;Silvia Sobreviviente;Buenos Aires;en;-10800;2070;silstorm;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/ONGSinergiaC/status/773681806252056576;https://t.co/XhK0KLeXf9
RT @pablorprocopio: #RosarioSangra La marcha de hoy tiene que ser más contundente. Todos a Tribunales, a las 19.30, por seguridad y justici…;15;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 19:12:48 +0000 2016;NA;NA;es;5;FALSO;Rosario;166393674;Futuro Ing civil. Ex alumno del Parque España. Enfermo de ROSARIO CENTRAL, un canaya de ley. Jugador de Deportivo Pasto;FALSO;Wed Jul 14 01:36:00 +0000 2010;4357;306;649;FALSO;NA;Micheletti Nicolas;Brasilia;es;-10800;562;Nicomicheletti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @silstorm: En esta ciudad no podés vivir si sos honesto. Está tomada por los Narcos. ESTAMOS MUERTOS EN VIDA, siempre con temor https://…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 19:13:13 +0000 2016;NA;NA;es;1;FALSO;Rosario, Argentina;4197475306;"Prof . Cs. Naturales 
Towanda _ Deco/Diseño
Instagram: @towandaxcris Comunidad Educativa Normal 2   #NiUnaMenos";VERDADERO;Sun Nov 15 22:58:40 +0000 2015;3226;825;6422;FALSO;http://www.facebook.com/towandaxcris;Cris;Pacific Time (US & Canada);es;-25200;1871;Cris_Ick;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/Cris_Ick/status/773863957006254080;https://t.co/5vcBi3bKfo
RT @silstorm: En esta ciudad no podés vivir si sos honesto. Está tomada por los Narcos. ESTAMOS MUERTOS EN VIDA, siempre con temor https://…;2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 19:18:07 +0000 2016;NA;NA;es;92;FALSO;San Nicolás, Pcia Bs.As.;187344626;Tengo 66 años, casada, 3 hijos, y muy crítica con mi sociedad. Apoyo el Proyecto Nacional y Popular por sus valores cristianos.;VERDADERO;Sun Sep 05 23:55:53 +0000 2010;328538;24464;79818;FALSO;NA;La Patria es el otro;Brasilia;es;-10800;24113;EsterLinaLanzi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/Cris_Ick/status/773863957006254080;https://t.co/5vcBi3bKfo
"RT @Cris_Ick: 8S 

#RosarioMarcha
#RosarioSangra
Justicia y Seguridad https://t.co/99lnXXBR0W";8;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 19:18:14 +0000 2016;NA;NA;es;92;FALSO;San Nicolás, Pcia Bs.As.;187344626;Tengo 66 años, casada, 3 hijos, y muy crítica con mi sociedad. Apoyo el Proyecto Nacional y Popular por sus valores cristianos.;VERDADERO;Sun Sep 05 23:55:53 +0000 2010;328539;24464;79818;FALSO;NA;La Patria es el otro;Brasilia;es;-10800;24113;EsterLinaLanzi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rosario es una basura .A mì q no se me acerquen https://t.co/cuPdmatTG8;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:20:04 +0000 2016;NA;NA;es;1;FALSO;NA;7,59E+17;NA;FALSO;Thu Jul 28 20:43:24 +0000 2016;1795;112;1;FALSO;NA;cesar castro;NA;es;NA;127;cesar7142;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/Cris_Ick/status/773863957006254080;https://t.co/cuPdmatTG8
"RT @Cris_Ick: 8S 

#RosarioMarcha
#RosarioSangra
Justicia y Seguridad https://t.co/99lnXXBR0W";9;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 19:21:19 +0000 2016;NA;NA;es;4;FALSO;NA;7,38E+17;Mis acciones son mis únicas pertenencias;FALSO;Tue May 31 17:52:22 +0000 2016;2526;227;3912;FALSO;NA;Viviana;NA;es;NA;480;viviananocito;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra “Rosario hizo un quiebre en la primera marcha, la gente necesita respuestas”? https://t.co/akEk01ivna https://t.co/C51gxQ9suq;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:21:33 +0000 2016;NA;NA;es;166;VERDADERO;Rosario, Argentina;88714239;Cuenta oficial del diario El Ciudadano de #Rosario | Información de la ciudad y alrededores. Una comunidad actual y novedosa en los medios de comunicación.;FALSO;Mon Nov 09 17:32:22 +0000 2009;67670;35750;42;FALSO;http://www.elciudadanoweb.com;Diario El Ciudadano;Buenos Aires;es;-10800;767;elciudadanoweb;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2c93IUg;https://t.co/akEk01ivna
"RT @lacapital: ""La marcha debe servir para derrumbar muros y lograr una convivencia en paz"" https://t.co/oKiViiSCwE #RosarioMarcha https://…";10;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:21:55 +0000 2016;NA;NA;es;8;FALSO;Rosario, Argentina;213415581;Arquitecto - Redactor, Diario La Capital de Rosario - Rumiante Animal Urbano;FALSO;Mon Nov 08 21:36:27 +0000 2010;3183;417;57;FALSO;NA;Aníbal Fucaraccio;Buenos Aires;es;-10800;834;afucaraccio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2cnK495;https://t.co/oKiViiSCwE
RT @elciudadanoweb: #RosarioSangra “Rosario hizo un quiebre en la primera marcha, la gente necesita respuestas”? https://t.co/akEk01ivna ht…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 19:22:10 +0000 2016;NA;NA;es;24;FALSO;Neuquén, Argentina;128825415;"Antes q nada hincha de NEWELL'S, Lepra Unida. Madre del niño Lolo, dueña de Pomelo y Ramona.
@lepraneuquen-Newell's Old Boys";VERDADERO;Fri Apr 02 08:58:52 +0000 2010;52092;1068;64611;FALSO;NA;Adrix;Buenos Aires;es;-10800;404;AdrixNob;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2c93IUg;https://t.co/akEk01ivna
#RosarioSangra https://t.co/rm86O9s8Jl;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";FALSO;Thu Sep 08 19:23:14 +0000 2016;NA;NA;und;8;FALSO;Rosario, Argentina;3378834159;Periodista deportivo de Radio Nacional Rosario AM 1300 y FM 104.5, La Red Rosario FM 98.3, Radio 10 Rosario FM 106.3 y Cristal Classic FM 101.3;FALSO;Thu Jul 16 14:51:38 +0000 2015;9606;847;3;FALSO;http://www.nacionalrosario.com.ar;Mauro Yasprizza;Madrid;es;7200;1194;MauroYasprizza;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
